Sps,lon,lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,NEAR_ANGLE,RASTERVALU
Aatl,-62.557,47.0725,OBIS, , ,1311308,3620.34983919,-62.5416666667,47.0416666667,161.223895896,2
Aatl,-61.2005,47.19833,OBIS, , ,1307476,1260.57909117,-61.2083333333,47.2083333333,-28.0847751079,2
Aatl,-68.6895,61.4888,OBIS, , ,987205,3540.40111178,-68.7083333333,61.4583333333,-163.520583333,2
Aatl,-53.12,50.04,OBIS, , ,1243904,403.306653697,-53.125,50.0416666667,-62.6330498974,2
Aatl,-59.3998,49.4738,OBIS, , ,1257141,2488.10023996,-59.375,49.4583333333,133.72876968,2
Aatl,-61.07,49.81,OBIS, , ,1249545,2884.20960369,-61.0416666667,49.7916666667,134.980326855,2
Aatl,-60.12,58.745,OBIS, , ,1045581,4094.571747,-60.125,58.7083333333,-175.941361324,2
Aatl,-52.4,50.9,OBIS, , ,1225556,3290.82585196,-52.375,50.875,147.67542997,2
Aatl,-75.8357,64.0085,OBIS, , ,946484,4166.74036362,-75.875,64.0416666667,-27.4405922013,2
Aatl,-68.69992,41.12992,OBIS, , ,1463154,893.129872182,-68.7083333333,41.125,-127.715420079,2
Aatl,-67.119,60.902,OBIS, , ,997789,3026.12320832,-67.125,60.875,-173.817131508,2
Aatl,-53.63,49.85,OBIS, , ,1247714,2803.8031586,-53.625,49.875,7.36476145226,2
Aatl,-48.8667,43.629166,OBIS, , ,1395346,814.226016279,-48.875,43.625,-124.640757802,2
Aatl,-60.3673,48.8695,OBIS, , ,1270244,832.57005497,-60.375,48.875,-42.7202261584,2
Aatl,-62.348,47.05883,OBIS, , ,1311310,2801.74414544,-62.375,47.0416666667,-132.914502326,2
Aatl,-50.23300171,49.04999924,OBIS, , ,1266582,2027.52832194,-50.2083333333,49.0416666667,117.1872434,2
Aatl,-62.94609,47.28725,OBIS, , ,1305547,1048.25641885,-62.9583333333,47.2916666667,-62.0633957479,2
Aatl,23.443666,75.18816,OBIS, , ,667815,2290.30325487,23.4583333333,75.2083333333,10.5200473038,2
Aatl,-63.76509,44.1655,OBIS, , ,1382101,4977.25307243,-63.7916666667,44.125,-154.699175294,2
Aatl,-64.16583,47.83992,OBIS, , ,1292367,4954.66091221,-64.125,47.875,38.0574392579,2
Aatl,-57.3027,51.0475,OBIS, , ,1221973,1009.88279684,-57.2916666667,51.0416666667,129.981869896,2
Aatl,-58.10416667,64.44333333,OBIS, , ,940647,1949.97088265,-58.125,64.4583333333,-30.9441739648,2
Aatl,21.92453,70.96144267,OBIS, , ,825264,1279.2221585,21.9583333333,70.9583333333,105.719514251,2
Aatl,-62.35467,48.11334,OBIS, , ,1286867,1992.99337609,-62.375,48.125,-49.4106997866,2
Aatl,-55.35,54.01,OBIS, , ,1158879,3886.850947,-55.375,54.0416666667,-24.9203713315,2
Aatl,-53.05,51.7,OBIS, , ,1207813,1091.57446506,-53.0416666667,51.7083333333,31.8504894412,2
Aatl,-66.1505,41.97783,OBIS, , ,1440117,3026.14125683,-66.125,41.9583333333,135.684950374,2
Aatl,-52.42,44.96,OBIS, , ,1361143,3030.27382414,-52.4583333333,44.9583333333,-93.4907095051,2
Aatl,-63.18142,48.3795,OBIS, , ,1281309,2055.56607265,-63.2083333333,48.375,-104.079097223,2
Aatl,-52.01,50.19,OBIS, , ,1240096,3044.76888781,-52.0416666667,50.2083333333,-47.9391555928,2
Aatl,-52.15,52.86,OBIS, , ,1183764,2370.82407529,-52.125,52.875,45.234538276,2
Aatl,-64.52533,47.66317,OBIS, , ,1297928,4417.82398043,-64.5416666667,47.625,-163.862051386,2
Aatl,-67.194,71.102,OBIS, , ,819235,2618.00729712,-67.2083333333,71.125,-11.4058672016,2
Aatl,-52.1667,51.791668,OBIS, , ,1206092,2872.5487882,-52.2083333333,51.7916666667,-89.9866019597,2
Aatl,-57.323,51.2602,OBIS, , ,1216658,4127.47338906,-57.2916666667,51.2916666667,31.9751363126,2
Aatl,-66.78192,41.97009,OBIS, , ,1440109,1535.5924706,-66.7916666667,41.9583333333,-148.250210496,2
Aatl,-66.77275,44.14192,OBIS, , ,1382082,2413.776078,-66.7916666667,44.125,-141.152363211,2
Aatl,-54.15,51.895833,OBIS, , ,1204363,2887.22088298,-54.125,51.875,143.392693774,2
Aatl,-68.51492,41.30592,OBIS, , ,1458526,2742.99754358,-68.5416666667,41.2916666667,-125.237666509,2
Aatl,-59.83,49.63,OBIS, , ,1253357,2824.79421607,-59.7916666667,49.625,101.339219422,2
Aatl,-62.511,46.8585,OBIS, , ,1315157,2971.80693502,-62.5416666667,46.875,-51.8749801665,2
Aatl,-64.29175,47.64475,OBIS, , ,1297931,2195.87744469,-64.2916666667,47.625,179.836564284,2
Aatl,-54.44,51.9,OBIS, , ,1204359,3054.62670793,-54.4583333333,51.875,-155.58514733,2
Aatl,-63.148,47.56008,OBIS, , ,1299841,2681.09530827,-63.125,47.5416666667,139.77210023,2
Aatl,19.92595,76.7546,OBIS, , ,609126,4219.85469896,19.9583333333,76.7916666667,11.2924262587,2
Aatl,-61.73,49.71,OBIS, , ,1251435,1573.71467059,-61.7083333333,49.7083333333,96.7564784662,2
Aatl,-63.773,49.4172,OBIS, , ,1257101,4770.90321625,-63.7916666667,49.4583333333,-16.4785468591,2
Aatl,-64.2425,43.22617,OBIS, , ,1406109,3410.82562122,-64.2083333333,43.2083333333,125.507349733,2
Aatl,-64.59917,43.44167,OBIS, , ,1399539,2792.61531909,-64.625,43.4583333333,-48.4670469673,2
Aatl,-55.28,54.9,OBIS, , ,1139605,2881.98228509,-55.2916666667,54.875,-164.938130813,2
Aatl,-61.407,60.289,OBIS, , ,1009137,1794.69582306,-61.375,60.2916666667,80.4568956568,2
Aatl,-57.58,55.83,OBIS, , ,1117408,4898.14985214,-57.5416666667,55.7916666667,150.599290508,2
Aatl,-61.7,49.84,OBIS, , ,1247636,3938.77004678,-61.7083333333,49.875,-8.74754613086,2
Aatl,-48.87,47.26,OBIS, , ,1305701,3540.84884484,-48.875,47.2916666667,-6.13158133285,2
Aatl,-67.0905,49.55,OBIS, , ,1255170,2663.2061462,-67.125,49.5416666667,-110.352828064,2
Aatl,-48.47,47.37,OBIS, , ,1303805,1041.83095964,-48.4583333333,47.375,57.7486734286,2
Aatl,-69.74,48.02,OBIS, , ,1288660,3373.677055,-69.7083333333,48.0416666667,44.4188891861,2
Aatl,-65.22,49.72,OBIS, , ,1251404,1546.52487845,-65.2083333333,49.7083333333,147.035241444,2
Aatl,-58.93333435,44.04999924,OBIS, , ,1384319,2207.11182363,-58.9583333333,44.0416666667,-114.793617526,2
Aatl,-63.08975,46.89525,OBIS, , ,1315150,3505.16412013,-63.125,46.875,-129.94634739,2
Aatl,-55.06,50.56,OBIS, , ,1232695,2418.14382858,-55.0416666667,50.5416666667,147.490803704,2
Aatl,-14.10999966,80.51999664,OBIS, , ,463088,2435.39530557,-14.125,80.5416666667,-6.4906996703,2
Aatl,-50.86,50.04,OBIS, , ,1243931,1090.39956149,-50.875,50.0416666667,-80.2056239229,2
Aatl,-63.9565,47.44109,OBIS, , ,1301735,1922.08630736,-63.9583333333,47.4583333333,-4.12435318621,2
Aatl,-60.51784,47.06992,OBIS, , ,1311332,3625.30419028,-60.5416666667,47.0416666667,-150.034675168,2
Aatl,-58.90000153,43.91666794,OBIS, , ,1386486,5045.9592978,-58.875,43.9583333333,23.4332661796,2
Aatl,-48.87,45.42,OBIS, , ,1349028,4278.30429702,-48.875,45.4583333333,-5.24471089735,2
Aatl,-50.78,49.13,OBIS, , ,1264707,1016.9752909,-50.7916666667,49.125,-123.141927681,2
Aatl,-66.25017,44.9765,OBIS, , ,1361011,3846.19611625,-66.2916666667,44.9583333333,-121.647092524,2
Aatl,-70.7891,71.2971,OBIS, , ,813891,613.16744373,-70.7916666667,71.2916666667,-171.378154644,2
Aatl,-55.8,50.49,OBIS, , ,1234503,3571.87055885,-55.7916666667,50.4583333333,170.463620476,2
Aatl,-50.79,46.11,OBIS, , ,1332920,1672.27419711,-50.7916666667,46.125,-4.41784217184,2
Aatl,-52.1833,51.950001,OBIS, , ,1202683,1954.82870711,-52.2083333333,51.9583333333,-61.6785525315,2
Aatl,-60.3205,49.301,OBIS, , ,1260904,2340.06218681,-60.2916666667,49.2916666667,116.321765985,2
Aatl,-50.17,49.17,OBIS, , ,1262852,5097.32396246,-50.2083333333,49.2083333333,-33.2281385692,2
Aatl,-58.13,55.78,OBIS, , ,1117401,1336.28255916,-58.125,55.7916666667,13.574576101,2
Aatl,-51.4,43.1,OBIS, , ,1408447,3442.99540174,-51.375,43.125,36.2192719406,2
Aatl,-64.97,49.8,OBIS, , ,1249507,1250.87088825,-64.9583333333,49.7916666667,137.810899947,2
Aatl,-69.1638,71.2801,OBIS, , ,813911,1896.74606212,-69.125,71.2916666667,47.105166023,2
Aatl,-60.559,59.516,OBIS, , ,1025706,3022.95087227,-60.5416666667,59.5416666667,18.9272584073,2
Aatl,-49.89,42.97,OBIS, , ,1412870,1782.56975739,-49.875,42.9583333333,136.637181983,2
Aatl,-68.4813,61.6613,OBIS, , ,984351,4224.49630962,-68.4583333333,61.625,163.240170142,2
Aatl,-54.14,53.59,OBIS, , ,1168083,4019.95881391,-54.125,53.625,14.2930848699,2
Aatl,-64.9987,49.9075,OBIS, , ,1247602,4634.76560944,-64.9583333333,49.875,141.24037943,2
Aatl,-53.23,44.54,OBIS, , ,1371530,1731.86868868,-53.2083333333,44.5416666667,83.8534969203,2
Aatl,13.39999962,76.90000153,OBIS, , ,605835,2862.02899341,13.375,76.875,-167.202498792,2
Aatl,-63.07725,47.89167,OBIS, , ,1292380,3243.22847767,-63.0416666667,47.875,124.841687465,2
Aatl,-63.442,47.30208,OBIS, , ,1305541,1693.04591768,-63.4583333333,47.2916666667,-133.135977998,2
Aatl,-62.46758,47.19559,OBIS, , ,1307461,1580.50591445,-62.4583333333,47.2083333333,26.3100904714,2
Aatl,-63.74,49.93,OBIS, , ,1245700,3885.63997446,-63.7083333333,49.9583333333,35.788950917,2
Aatl,-54.78,51.45,OBIS, , ,1213085,1231.76040676,-54.7916666667,51.4583333333,-41.1709676903,2
Aatl,-54.29,50.2,OBIS, , ,1240069,934.547215111,-54.2916666667,50.2083333333,-7.31408574418,2
Aatl,-66.85483,61.292,OBIS, , ,990128,1081.95896349,-66.875,61.2916666667,-91.9585582924,2
Aatl,-63.3378,50.121,OBIS, , ,1241877,2697.22120371,-63.375,50.125,-80.4909851831,2
Aatl,-52.2,49.93,OBIS, , ,1245825,3207.7233057,-52.2083333333,49.9583333333,-10.7438793769,2
Aatl,-53.42,50.16,OBIS, , ,1241988,4760.78296654,-53.4583333333,50.125,-144.845118881,2
Aatl,-61.497,65.388,OBIS, , ,928596,2309.5501277,-61.4583333333,65.375,128.855841338,2
Aatl,-61.0208,48.7973,OBIS, , ,1272100,1656.17593538,-61.0416666667,48.7916666667,-112.217869535,2
Aatl,-52.15,52.07,OBIS, , ,1200976,3588.80254804,-52.125,52.0416666667,151.446806663,2
Aatl,-60.372,59.33,OBIS, , ,1031493,4273.76945703,-60.375,59.2916666667,-177.707360319,2
Aatl,-50.0833,49.491665,OBIS, , ,1257230,4779.83766205,-50.0416666667,49.4583333333,140.841170777,2
Aatl,-52.39,44.84,OBIS, , ,1363201,4066.2076129,-52.375,44.875,16.9473652293,2
Aatl,-55.8568,51.8832,OBIS, , ,1204342,1550.22483058,-55.875,51.875,-126.046499732,2
Aatl,-68.7341,71.16,OBIS, , ,819217,4014.34759398,-68.7083333333,71.125,166.594198093,2
Aatl,-61.7725,48.05758,OBIS, , ,1288725,2274.36826924,-61.7916666667,48.0416666667,-141.069309253,2
Aatl,-64.07184,48.11275,OBIS, , ,1286847,2627.20110027,-64.0416666667,48.125,58.7594777562,2
Aatl,-60.841,49.3107,OBIS, , ,1260897,3255.09181716,-60.875,49.2916666667,-130.551723089,2
Aatl,-52.3333,52.916668,OBIS, , ,1182035,5416.15013465,-52.2916666667,52.9583333333,31.1026527162,2
Aatl,-68.7748,60.887,OBIS, , ,997769,1620.80417395,-68.7916666667,60.875,-145.578750936,2
Aatl,-58.29,56.06,OBIS, , ,1111251,2043.92382963,-58.2916666667,56.0416666667,-177.086865921,2
Aatl,-50.18,46.6,OBIS, , ,1321093,3526.20901098,-50.2083333333,46.625,-37.9793761259,2
Aatl,-60.5237,49.1193,OBIS, , ,1264638,1456.6067734,-60.5416666667,49.125,-64.1954612309,2
Aatl,-67.5891,61.0018,OBIS, , ,994681,4847.9077808,-67.625,61.0416666667,-23.5878571312,2
Aatl,-66.9543,49.3417,OBIS, , ,1258953,3715.08765102,-66.9583333333,49.375,-4.52199658257,2
Aatl,-63.41325,46.92742,OBIS, , ,1313225,4504.61438885,-63.375,46.9583333333,40.2643903528,2
Aatl,-50.92,50.51,OBIS, , ,1232744,4449.42490664,-50.9583333333,50.5416666667,-37.6412946766,2
Aatl,-53.36,50.39,OBIS, , ,1236339,1980.47457102,-53.375,50.375,-147.399101387,2
Aatl,-67.1433,61.4797,OBIS, , ,987224,2573.12889787,-67.125,61.4583333333,157.712551706,2
Aatl,-15.07999992,79.94999695,OBIS, , ,485139,1193.37734114,-15.0416666667,79.9583333333,38.7203133056,2
Aatl,-70.3984,71.5173,OBIS, , ,805733,2842.06663283,-70.375,71.5416666667,16.9219724517,2
Aatl,-54.15,53.3,OBIS, , ,1175156,1907.56508365,-54.125,53.2916666667,119.080199803,2
Aatl,-53.12,51.95,OBIS, , ,1202672,988.886162565,-53.125,51.9583333333,-20.338858578,2
Aatl,-56.27,54.66,OBIS, , ,1145433,4139.60036329,-56.2916666667,54.625,-160.241163847,2
Aatl,21.961375,71.26552433,OBIS, , ,814661,2918.9393707,21.9583333333,71.2916666667,-2.13873507278,2
Aatl,-63.44292,47.73842,OBIS, , ,1296075,3539.41064795,-63.4583333333,47.7083333333,-160.925089853,2
Aatl,-54.51,52.43,OBIS, , ,1192362,3817.92660868,-54.5416666667,52.4583333333,-34.318569401,2
Aatl,-60.0588,48.9918,OBIS, , ,1268381,3927.47912725,-60.0416666667,48.9583333333,161.36896332,2
Aatl,-50.81,49.77,OBIS, , ,1249652,2747.89089599,-50.7916666667,49.7916666667,28.7116873053,2
Aatl,-64.2585,42.78309,OBIS, , ,1417169,2876.14344846,-64.2916666667,42.7916666667,-70.6430736889,2
Aatl,-50.51,49.85,OBIS, , ,1247751,3593.88996234,-50.5416666667,49.875,-39.2988768791,2
Aatl,-62.69417,47.14492,OBIS, , ,1309374,2461.47838764,-62.7083333333,47.125,-154.112589815,2
Aatl,-55.32,50.9,OBIS, , ,1225521,3421.96017005,-55.2916666667,50.875,144.353200921,2
Aatl,-53.24,51.34,OBIS, , ,1214899,4475.29186175,-53.2083333333,51.375,29.5179581158,2
Aatl,-63.48334,46.76867,OBIS, , ,1317073,3190.99018632,-63.4583333333,46.7916666667,36.7508790269,2
Aatl,-49.02,44.02,OBIS, , ,1384438,2968.60487118,-49.0416666667,44.0416666667,-35.8018096152,2
Aatl,-61.89675,47.77517,OBIS, , ,1294240,2453.73384004,-61.875,47.7916666667,41.6164657458,2
Aatl,-62.0,49.0,OBIS, , ,1266490,5546.10406714,-61.9583333333,49.0416666667,33.3166033971,2
Aatl,-67.51067,41.99534,OBIS, , ,1440100,4847.22453078,-67.5416666667,41.9583333333,-147.984184869,2
Aatl,-64.95467,42.84975,OBIS, , ,1414916,2820.9548001,-64.9583333333,42.875,-6.09081683017,2
Aatl,-59.188611,49.118333,OBIS, , ,1264654,1619.32032451,-59.2083333333,49.125,-62.7422857291,2
Aatl,-78.4897,74.9895,OBIS, , ,676086,3595.337063,-78.4583333333,74.9583333333,165.354801704,2
Aatl,-49.98,48.85,OBIS, , ,1270316,3202.60562623,-49.9583333333,48.875,29.7534346131,2
Aatl,-53.755556,51.891667,OBIS, , ,1204367,3101.84528069,-53.7916666667,51.875,-126.702273397,2
Aatl,-69.74,47.86,OBIS, , ,1292343,2897.34859728,-69.7083333333,47.875,54.8441236205,2
Aatl,-58.81,55.89,OBIS, , ,1115364,2026.22734587,-58.7916666667,55.875,145.503811546,2
Aatl,-61.3333,63.066666,OBIS, , ,961732,3492.67517538,-61.2916666667,63.0416666667,142.902848607,2
Aatl,-65.30633,42.75375,OBIS, , ,1417157,4379.71653866,-65.2916666667,42.7916666667,15.8976928628,2
Aatl,-67.1724,70.9988,OBIS, , ,824490,4700.57730048,-67.2083333333,70.9583333333,-163.831088694,2
Aatl,-62.921,47.70525,OBIS, , ,1296081,2822.6584979,-62.9583333333,47.7083333333,-83.010248303,2
Aatl,-62.74708,47.55825,OBIS, , ,1299846,3450.45921296,-62.7083333333,47.5416666667,122.28570167,2
Aatl,-59.13,56.07,OBIS, , ,1111241,3170.05687776,-59.125,56.0416666667,174.35850475,2
Aatl,-64.44675,42.81267,OBIS, , ,1417167,2518.29855544,-64.4583333333,42.7916666667,-157.893713286,2
Aatl,-57.63330078,44.38330078,OBIS, , ,1375725,1135.07379653,-57.625,44.375,144.349464932,2
Aatl,-50.27,45.09,OBIS, , ,1357102,4247.02169321,-50.2916666667,45.125,-23.6638881764,2
Aatl,-59.22,57.14,OBIS, , ,1084908,1813.69038205,-59.2083333333,57.125,157.069831233,2
Aatl,-60.15117,46.93625,OBIS, , ,1313262,3161.71657438,-60.125,46.9583333333,39.0513094531,2
Aatl,-67.1892,49.377,OBIS, , ,1258950,1407.14332236,-67.2083333333,49.375,-99.0879126626,2
Aatl,-70.0682,62.4934,OBIS, , ,970831,4140.98347529,-70.0416666667,62.4583333333,160.689518349,2
Aatl,-50.86,51.3,OBIS, , ,1216728,1397.92489296,-50.875,51.2916666667,-131.539204611,2
Aatl,-47.45,47.133335,OBIS, , ,1309545,1121.78856629,-47.4583333333,47.125,-145.689907993,2
Aatl,-68.31217,41.12775,OBIS, , ,1463159,1748.62928242,-68.2916666667,41.125,100.051776399,2
Aatl,-57.74417,44.29442,OBIS, , ,1377868,2876.45432582,-57.7083333333,44.2916666667,96.0931169545,2
Aatl,-51.36,49.25,OBIS, , ,1260968,4760.7964291,-51.375,49.2916666667,-13.2497211958,2
Aatl,-66.5556,61.1787,OBIS, , ,991615,3386.05952527,-66.5416666667,61.2083333333,12.7788066642,2
Aatl,-54.16,46.05,OBIS, , ,1334881,2862.95721851,-54.125,46.0416666667,108.864276607,2
Aatl,-49.42,43.26,OBIS, , ,1404101,4696.79340791,-49.4583333333,43.2916666667,-41.4791938626,2
Aatl,-49.86,42.89,OBIS, , ,1415097,2068.44244293,-49.875,42.875,-143.664046797,2
Aatl,-50.52,45.6,OBIS, , ,1344991,3252.20668351,-50.5416666667,45.625,-31.3018564985,2
Aatl,-68.3952,61.144,OBIS, , ,993118,2380.54939344,-68.375,61.125,152.785675816,2
Aatl,-64.09217,48.01325,OBIS, , ,1288697,3997.42703805,-64.125,48.0416666667,-37.76238293,2
Aatl,-57.24,55.63,OBIS, , ,1121452,2070.95260312,-57.2083333333,55.625,105.57989348,2
Aatl,-62.48708,44.1865,OBIS, , ,1379965,3341.62491187,-62.4583333333,44.2083333333,43.4375052418,2
Aatl,-51.0833,52.049999,OBIS, , ,1200989,3003.06998913,-51.0416666667,52.0416666667,107.966017837,2
Aatl,-60.15892,47.34509,OBIS, , ,1303679,4198.08355775,-60.125,47.375,37.6047086173,2
Aatl,-51.53,51.64,OBIS, , ,1209586,1854.12153652,-51.5416666667,51.625,-154.167393048,2
Aatl,-59.65,57.835,OBIS, , ,1066348,4695.7619985,-59.625,57.875,18.4161640426,2
Aatl,-47.89,46.41,OBIS, , ,1327006,4058.0204014,-47.875,46.375,163.477397047,2
Aatl,-57.6873,50.8802,OBIS, , ,1225501,1589.38368029,-57.7083333333,50.875,-111.335695927,2
Aatl,-48.26,46.27,OBIS, , ,1328970,3428.80938125,-48.2916666667,46.2916666667,-45.3686434108,2
Aatl,-67.98166667,71.14333333,OBIS, , ,819226,2212.2373749,-67.9583333333,71.125,157.605598815,2
Aatl,-53.0625,47.716667,OBIS, , ,1296155,1817.27592949,-53.0416666667,47.7083333333,120.647536929,2
Aatl,-51.275,51.425,OBIS, , ,1213127,3885.39038315,-51.2916666667,51.4583333333,-17.3460254614,2
Aatl,-59.71559,46.59784,OBIS, , ,1320979,3069.94457193,-59.7083333333,46.625,10.4299615889,2
Aatl,-51.5,50.299999,OBIS, , ,1238212,3110.26006614,-51.4583333333,50.2916666667,107.321249587,2
Aatl,-62.53225,48.26209,OBIS, , ,1283163,3362.25082923,-62.5416666667,48.2916666667,-11.9947861042,2
Aatl,-59.5,50.400002,OBIS, , ,1236276,4063.9297072,-59.4583333333,50.375,133.168172423,2
Aatl,-63.48433,47.85375,OBIS, , ,1292375,3060.37680225,-63.4583333333,47.875,39.4527818067,2
Aatl,-60.405,58.25,OBIS, , ,1055861,4963.65570504,-60.375,58.2916666667,20.7618431328,2
Aatl,-63.256,48.53234,OBIS, , ,1277632,2830.73527705,-63.2916666667,48.5416666667,-68.4939362928,2
Aatl,-63.08175,47.21692,OBIS, , ,1307454,3182.98744879,-63.0416666667,47.2083333333,107.437729982,2
Aatl,-49.2,45.26,OBIS, , ,1353074,3579.5754804,-49.2083333333,45.2916666667,-10.5226133939,2
Aatl,20.32283333,71.30933333,OBIS, , ,814641,2265.0420172,20.2916666667,71.2916666667,-150.475942434,2
Aatl,-63.116,62.479,OBIS, , ,970883,2349.69971866,-63.125,62.4583333333,-168.598774757,2
Aatl,-61.4237,48.8827,OBIS, , ,1270231,2680.7627598,-61.4583333333,48.875,-108.614979657,2
Aatl,-62.097,44.73109,OBIS, , ,1367222,3364.02548265,-62.125,44.7083333333,-138.731259638,2
Aatl,-55.15,50.9,OBIS, , ,1225523,3290.82585196,-55.125,50.875,147.67542997,2
Aatl,-67.91717,41.82275,OBIS, , ,1444707,4860.06723556,-67.9583333333,41.7916666667,-135.250728278,2
Aatl,-59.8333,49.816666,OBIS, , ,1249560,4088.2458017,-59.7916666667,49.7916666667,132.838270097,2
Aatl,-63.39442,47.10134,OBIS, , ,1309366,3015.14565395,-63.375,47.125,29.2564259287,2
Aatl,-63.93817,60.92067,OBIS, , ,996265,4336.76434099,-63.9583333333,60.9583333333,-14.5897680991,2
Aatl,-64.82483,42.76233,OBIS, , ,1417163,4241.02006508,-64.7916666667,42.7916666667,39.7748660285,2
Aatl,-48.88,46.18,OBIS, , ,1330951,3172.95642073,-48.875,46.2083333333,6.98497609537,2
Aatl,21.45539667,70.99539,OBIS, , ,825258,4135.94618657,21.4583333333,70.9583333333,178.517882992,2
Aatl,-62.62,50.18,OBIS, , ,1239983,3171.75512589,-62.625,50.2083333333,-6.4613558716,2
Aatl,-62.35784,47.5435,OBIS, , ,1299850,1307.83167799,-62.375,47.5416666667,-98.9600784879,2
Aatl,-60.34367,46.96133,OBIS, , ,1313259,2407.77757837,-60.375,46.9583333333,-97.9414962157,2
Aatl,-66.98,49.73,OBIS, , ,1251383,2872.03208663,-66.9583333333,49.7083333333,147.034134401,2
Aatl,-64.0469,42.924721,OBIS, , ,1412700,3758.39827744,-64.0416666667,42.9583333333,6.52388339123,2
Aatl,-49.25,46.81,OBIS, , ,1317233,3777.68509093,-49.2083333333,46.7916666667,122.634414538,2
Aatl,-68.74633,41.02234,OBIS, , ,1465453,3849.24240616,-68.7083333333,41.0416666667,56.097971832,2
Aatl,-64.09925,48.2265,OBIS, , ,1284988,2782.45897482,-64.125,48.2083333333,-136.541572985,2
Aatl,-63.28,62.179,OBIS, , ,974889,3325.11545701,-63.2916666667,62.2083333333,-10.5206861103,2
Aatl,-49.32,43.59,OBIS, , ,1395341,4511.54555873,-49.2916666667,43.625,30.4556546765,2
Aatl,-51.0,51.966667,OBIS, , ,1202698,3010.3419888,-50.9583333333,51.9583333333,107.923808553,2
Aatl,-63.1745,49.8167,OBIS, , ,1249519,3699.24638685,-63.2083333333,49.7916666667,-138.809926706,2
Aatl,-69.7,48.133333,OBIS, , ,1286815,1115.04871813,-69.7083333333,48.125,-146.195208968,2
Aatl,-57.4333,46.666668,OBIS, , ,1319067,5011.99037592,-57.4583333333,46.7083333333,-22.4538008869,2
Aatl,-53.77,50.59,OBIS, , ,1230897,4184.63190441,-53.7916666667,50.625,-21.4927044979,2
Aatl,-52.47,52.5,OBIS, , ,1190660,4703.69322944,-52.4583333333,52.5416666667,9.68782237033,2
Aatl,-51.17,50.58,OBIS, , ,1232741,5055.81619694,-51.2083333333,50.5416666667,-147.488616535,2
Aatl,-53.48,51.09,OBIS, , ,1220244,4178.99281263,-53.4583333333,51.125,21.282858733,2
Aatl,-54.0,51.9,OBIS, , ,1204365,3995.89826558,-53.9583333333,51.875,134.100252379,2
Aatl,-58.3,55.92,OBIS, , ,1113308,4299.71298934,-58.2916666667,55.9583333333,6.95295725845,2
Aatl,-57.9877,49.9595,OBIS, , ,1245769,2111.25069863,-57.9583333333,49.9583333333,93.5126185003,2
Aatl,-49.1,43.66,OBIS, , ,1395343,4380.72834899,-49.125,43.625,-152.574500112,2
Aatl,-60.61158,47.192,OBIS, , ,1307483,2081.18164764,-60.625,47.2083333333,-29.2433028402,2
Aatl,-47.0833,47.116665,OBIS, , ,1309550,3292.40584679,-47.0416666667,47.125,73.6383272929,2
Aatl,-49.91,45.14,OBIS, , ,1357107,3218.60898715,-49.875,45.125,121.181125914,2
Aatl,-59.8667,57.549999,OBIS, , ,1074678,1052.68052738,-59.875,57.5416666667,-151.823893871,2
Aatl,-50.73,49.62,OBIS, , ,1253449,1661.37425279,-50.7083333333,49.625,70.4357335208,2
Aatl,-73.0418,63.291,OBIS, , ,957776,74.6112867827,-73.0416666667,63.2916666667,5.14345558156,2
Aatl,-49.47,48.41,OBIS, , ,1281419,3986.67906957,-49.4583333333,48.375,167.479012824,2
Aatl,-50.1917,48.875,OBIS, , ,1270313,1220.13361899,-50.2083333333,48.875,-89.9937352505,2
Aatl,-50.79,48.46,OBIS, , ,1279564,222.582472552,-50.7916666667,48.4583333333,-146.370737706,2
Aatl,-62.51534,47.9725,OBIS, , ,1290555,2519.16066297,-62.5416666667,47.9583333333,-128.69313641,2
Aatl,-60.239,46.68434,OBIS, , ,1319034,3551.86191347,-60.2083333333,46.7083333333,41.3174209306,2
Aatl,-65.8964,59.5693,OBIS, , ,1025657,3307.77979073,-65.875,59.5416666667,158.531775476,2
Aatl,-48.39,46.68,OBIS, , ,1319174,3352.13424658,-48.375,46.7083333333,20.009749274,2
Aatl,-64.109,60.96917,OBIS, , ,996263,1486.36075572,-64.125,60.9583333333,-144.323700113,2
Aatl,-62.86533,46.86175,OBIS, , ,1315153,1647.18842769,-62.875,46.875,-26.5856627328,2
Aatl,-52.033333,48.141667,OBIS, , ,1286931,1954.30667323,-52.0416666667,48.125,-161.491083628,2
Aatl,-53.56,51.91,OBIS, , ,1204370,4093.70068971,-53.5416666667,51.875,162.035641506,2
Aatl,-51.37,49.99,OBIS, , ,1245835,3540.45261782,-51.375,49.9583333333,-174.183676742,2
Aatl,-63.76309,48.03542,OBIS, , ,1288701,2241.29452414,-63.7916666667,48.0416666667,-71.9362686438,2
Aatl,-63.93567,47.35309,OBIS, , ,1303633,2977.31225579,-63.9583333333,47.375,-35.0909462043,2
Aatl,-52.4667,51.166668,OBIS, , ,1218478,4672.10868223,-52.4583333333,51.2083333333,7.18907369221,2
Aatl,-47.43,46.82,OBIS, , ,1317254,3820.75270598,-47.4583333333,46.7916666667,-145.514851171,2
Aatl,-59.79,56.09,OBIS, , ,1109182,3898.41179328,-59.7916666667,56.125,-1.52357589938,2
Aatl,-50.51,44.43,OBIS, , ,1373684,4033.26315011,-50.5416666667,44.4583333333,-38.6719908496,2
