Sps,lon,lat,Source,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Aunc,-60.45,57.73,OBIS, , ,1070529,2463.64923084,-60.4583333333,57.7083333333,1
Aunc,-58.43,50.24,OBIS, , ,1240029,4061.45155441,-58.4583333333,50.2083333333,1
Aunc,-60.56,48.97,OBIS, , ,1268375,1866.95098103,-60.5416666667,48.9583333333,1
Aunc,-59.00592,44.77,OBIS, , ,1365181,3715.09013368,-59.0416666667,44.7916666667,1
Aunc,-53.86,50.68,OBIS, , ,1229094,3325.29751479,-53.875,50.7083333333,1
Aunc,-60.55,48.58,OBIS, , ,1277665,4306.86472402,-60.5416666667,48.5416666667,1
Aunc,-61.45,49.4,OBIS, , ,1259007,2845.4957846,-61.4583333333,49.375,1
Aunc,-65.3,43.15,OBIS, , ,1408280,2858.94058171,-65.2916666667,43.125,1
Aunc,-58.72,45.5,OBIS, , ,1346897,4719.76888608,-58.7083333333,45.5416666667,1
Aunc,-54.63,51.64,OBIS, , ,1209549,1704.43425042,-54.625,51.625,1
Aunc,-58.22,47.28,OBIS, , ,1305604,1568.85360502,-58.2083333333,47.2916666667,1
Aunc,-66.35,44.07,OBIS, , ,1384247,3731.53284318,-66.375,44.0416666667,1
Aunc,-58.85,46.4,OBIS, , ,1326874,3379.45097035,-58.875,46.375,1
Aunc,-64.36666667,44.23333333,OBIS, , ,1379942,2856.61109026,-64.375,44.2083333333,1
Aunc,-62.02517,46.64442,OBIS, , ,1320958,2501.2153917,-62.0416666667,46.625,1
Aunc,-63.33333,48.51667,OBIS, , ,1277632,4146.76473288,-63.2916666667,48.5416666667,1
Aunc,-69.096,61.596,OBIS, , ,984343,3579.43773724,-69.125,61.625,1
Aunc,-51.38,46.79,OBIS, , ,1317207,424.346284845,-51.375,46.7916666667,1
Aunc,-62.53,45.93,OBIS, , ,1336800,3276.61447779,-62.5416666667,45.9583333333,1
Aunc,-51.58,47.92,OBIS, , ,1290619,5135.10197443,-51.5416666667,47.9583333333,1
Aunc,-52.2,46.99,OBIS, , ,1313340,3577.04678536,-52.2083333333,46.9583333333,1
Aunc,-52.82,50.57,OBIS, , ,1232722,3737.01950574,-52.7916666667,50.5416666667,1
Aunc,-61.90392,46.31792,OBIS, , ,1328814,3671.4767643,-61.875,46.2916666667,1
Aunc,-48.42,47.28,OBIS, , ,1305706,3176.75163938,-48.4583333333,47.2916666667,1
Aunc,-59.38,56.63,OBIS, , ,1097068,635.743638575,-59.375,56.625,1
Aunc,-59.95,56.73,OBIS, , ,1095030,2466.05191685,-59.9583333333,56.7083333333,1
Aunc,-51.88,44.85,OBIS, , ,1363207,2806.19149958,-51.875,44.875,1
Aunc,-49.2,45.89,OBIS, , ,1338967,1788.33543785,-49.2083333333,45.875,1
Aunc,-58.63333,44.65,OBIS, , ,1369359,2855.65304444,-58.625,44.625,1
Aunc,-66.39659,42.02075,OBIS, , ,1437792,2931.5856065,-66.375,42.0416666667,1
Aunc,-52.58,51.8,OBIS, , ,1206088,2802.44377942,-52.5416666667,51.7916666667,1
Aunc,-57.891389,50.197778,OBIS, , ,1240036,1657.57840959,-57.875,50.2083333333,1
Aunc,-53.36,51.21,OBIS, , ,1218467,1064.4969872,-53.375,51.2083333333,1
Aunc,-51.61,52.35,OBIS, , ,1194122,2963.58815043,-51.625,52.375,1
Aunc,-65.92,44.72,OBIS, , ,1367201,3302.56761182,-65.9583333333,44.7083333333,1
Aunc,-51.22,51.72,OBIS, , ,1207835,1528.11230072,-51.2083333333,51.7083333333,1
Aunc,-59.0,56.32,OBIS, , ,1105143,4074.91705809,-59.0416666667,56.2916666667,1
Aunc,-58.43259,44.7215,OBIS, , ,1367266,2510.3207086,-58.4583333333,44.7083333333,1
Aunc,-62.82,49.09,OBIS, , ,1264617,4408.00973358,-62.7916666667,49.125,1
Aunc,-55.61,45.9,OBIS, , ,1338890,3012.7941684,-55.625,45.875,1
Aunc,-62.04,49.65,OBIS, , ,1253330,2783.15676149,-62.0416666667,49.625,1
Aunc,-60.20408,45.23,OBIS, , ,1354959,2431.01285504,-60.2083333333,45.2083333333,1
Aunc,-54.38,54.75,OBIS, , ,1143514,4649.44429126,-54.375,54.7083333333,1
Aunc,-56.42,54.68,OBIS, , ,1143489,4007.14570317,-56.4583333333,54.7083333333,1
Aunc,-52.31,48.35,OBIS, , ,1281385,3094.12498481,-52.2916666667,48.375,1
Aunc,-51.85,45.31,OBIS, , ,1353042,2827.78210038,-51.875,45.2916666667,1
Aunc,-65.53333,44.9,OBIS, , ,1363072,2855.23639123,-65.5416666667,44.875,1
Aunc,-62.05333333,63.48666667,OBIS, , ,955276,3211.3978747,-62.0416666667,63.4583333333,1
Aunc,-50.15,47.87,OBIS, , ,1292474,1951.10585726,-50.125,47.875,1
Aunc,-59.78333282,53.61666489,OBIS, , ,1168040,1079.20844929,-59.7916666667,53.625,1
Aunc,-60.96,48.41,OBIS, , ,1281336,3893.88506491,-60.9583333333,48.375,1
Aunc,-64.44,50.0,OBIS, , ,1243778,4817.19506738,-64.4583333333,50.0416666667,1
Aunc,-52.7,50.01,OBIS, , ,1243909,3572.52901038,-52.7083333333,50.0416666667,1
Aunc,-59.915,65.96666667,OBIS, , ,921158,2042.4724764,-59.875,65.9583333333,1
Aunc,-55.43,45.65,OBIS, , ,1344932,3549.74554775,-55.4583333333,45.625,1
Aunc,-65.99666667,61.50833333,OBIS, , ,985799,4237.80495322,-65.9583333333,61.5416666667,1
Aunc,-58.02409,44.81584,OBIS, , ,1365193,3024.91595335,-58.0416666667,44.7916666667,1
Aunc,-67.81667,41.81667,OBIS, , ,1444709,3468.41879337,-67.7916666667,41.7916666667,1
Aunc,-63.26667,47.05,OBIS, , ,1311299,2113.39797813,-63.2916666667,47.0416666667,1
Aunc,-61.28333333,67.06666667,OBIS, , ,907017,2811.55646972,-61.2916666667,67.0416666667,1
Aunc,-67.814,48.8133,OBIS, , ,1272056,2911.92298327,-67.7916666667,48.7916666667,1
Aunc,-64.21,49.6717,OBIS, , ,1251416,4076.24668248,-64.2083333333,49.7083333333,1
Aunc,-62.281,44.68234,OBIS, , ,1367220,3009.72455912,-62.2916666667,44.7083333333,1
Aunc,-63.10833333,64.495,OBIS, , ,940587,4165.62720866,-63.125,64.4583333333,1
Aunc,-68.55,49.0,OBIS, , ,1266437,4673.67059363,-68.5416666667,49.0416666667,1
Aunc,-65.53,49.83,OBIS, , ,1249500,4345.54679126,-65.5416666667,49.7916666667,1
Aunc,-60.7132,50.1187,OBIS, , ,1241909,782.426446243,-60.7083333333,50.125,1
Aunc,-62.73,49.84,OBIS, , ,1247624,4193.11118928,-62.7083333333,49.875,1
Aunc,-66.855,60.658,OBIS, , ,1002478,3836.3525598,-66.875,60.625,1
Aunc,-52.3,49.98,OBIS, , ,1245824,2482.99827421,-52.2916666667,49.9583333333,1
Aunc,-59.39,49.38,OBIS, , ,1259032,1222.99384871,-59.375,49.375,1
Aunc,-63.445,67.973,OBIS, , ,894270,1728.5452187,-63.4583333333,67.9583333333,1
Aunc,-53.19,53.89,OBIS, , ,1162591,2059.33379419,-53.2083333333,53.875,1
Aunc,-63.43992,44.125,OBIS, , ,1382105,1473.75918015,-63.4583333333,44.125,1
Aunc,-51.14,45.46,OBIS, , ,1349001,1187.7510324,-51.125,45.4583333333,1
Aunc,-61.543,59.969,OBIS, , ,1016236,1190.72289577,-61.5416666667,59.9583333333,1
Aunc,-64.3438,50.2185,OBIS, , ,1239962,2497.66913946,-64.375,50.2083333333,1
Aunc,-64.1,43.93,OBIS, , ,1386423,3733.50105963,-64.125,43.9583333333,1
Aunc,-61.87333333,63.99166667,OBIS, , ,947769,3716.79534878,-61.875,63.9583333333,1
Aunc,-62.09,62.47666667,OBIS, , ,970895,2726.89076339,-62.125,62.4583333333,1
Aunc,-63.26667,48.9,OBIS, , ,1270209,3330.15775947,-63.2916666667,48.875,1
Aunc,-56.56,49.98,OBIS, , ,1245775,2745.50094565,-56.5416666667,49.9583333333,1
Aunc,-66.753,70.29728,OBIS, , ,844379,1584.68865625,-66.7916666667,70.2916666667,1
Aunc,-58.8,44.93,OBIS, , ,1361067,3216.65844927,-58.7916666667,44.9583333333,1
Aunc,-60.94666667,65.00166667,OBIS, , ,932880,4493.49587392,-60.9583333333,65.0416666667,1
Aunc,-59.48,47.63,OBIS, , ,1297989,1720.7597151,-59.4583333333,47.625,1
Aunc,-69.0,41.47,OBIS, , ,1453898,3714.26412285,-68.9583333333,41.4583333333,1
Aunc,-60.91666667,66.53333333,OBIS, , ,913584,2072.0398217,-60.9583333333,66.5416666667,1
Aunc,-59.77,48.57,OBIS, , ,1277674,3533.42650884,-59.7916666667,48.5416666667,1
Aunc,-52.51,46.88,OBIS, , ,1315267,2477.10769013,-52.5416666667,46.875,1
Aunc,-51.52,47.47,OBIS, , ,1301869,2085.89668414,-51.5416666667,47.4583333333,1
Aunc,-55.16,53.68,OBIS, , ,1166248,3910.1804039,-55.125,53.7083333333,1
Aunc,-50.69,47.7,OBIS, , ,1296183,1658.81567785,-50.7083333333,47.7083333333,1
Aunc,-48.11,46.68,OBIS, , ,1319177,3352.13424658,-48.125,46.7083333333,1
Aunc,-52.05,50.4,OBIS, , ,1236355,2843.36245278,-52.0416666667,50.375,1
Aunc,-52.68,52.21,OBIS, , ,1197545,1945.65332891,-52.7083333333,52.2083333333,1
Aunc,-53.15,52.56,OBIS, , ,1190652,2652.86759584,-53.125,52.5416666667,1
Aunc,-49.74,46.77,OBIS, , ,1317227,3413.12610867,-49.7083333333,46.7916666667,1
Aunc,-50.42,48.98,OBIS, , ,1268445,3699.07063511,-50.4583333333,48.9583333333,1
Aunc,-68.2295,48.6763,OBIS, , ,1273917,3888.16506209,-68.2083333333,48.7083333333,1
Aunc,-50.3,51.54,OBIS, , ,1211360,607.162561015,-50.2916666667,51.5416666667,1
Aunc,-55.49,52.67,OBIS, , ,1187171,4773.00332094,-55.4583333333,52.7083333333,1
Aunc,-50.72,47.15,OBIS, , ,1309506,2916.85065069,-50.7083333333,47.125,1
Aunc,-51.6,50.07,OBIS, , ,1243922,3624.54377298,-51.625,50.0416666667,1
Aunc,-50.65,50.01,OBIS, , ,1243934,3951.65973319,-50.625,50.0416666667,1
Aunc,-49.37,47.75,OBIS, , ,1296199,4647.86920682,-49.375,47.7083333333,1
Aunc,-67.07,44.6,OBIS, , ,1369280,3574.33486528,-67.0416666667,44.625,1
Aunc,-51.82,51.71,OBIS, , ,1207828,1967.22125996,-51.7916666667,51.7083333333,1
Aunc,-49.3,46.35,OBIS, , ,1326989,2851.99629655,-49.2916666667,46.375,1
Aunc,-57.18,55.38,OBIS, , ,1127533,1880.38598307,-57.2083333333,55.375,1
Aunc,-59.37,57.01,OBIS, , ,1086949,3539.45984194,-59.375,57.0416666667,1
Aunc,-61.89634,43.61817,OBIS, , ,1395190,1882.19311355,-61.875,43.625,1
Aunc,-59.656,45.266,OBIS, , ,1352949,3748.77239968,-59.625,45.2916666667,1
Aunc,-59.03675,45.89584,OBIS, , ,1338849,2347.57678099,-59.0416666667,45.875,1
Aunc,-51.14,49.74,OBIS, , ,1251544,3684.41206589,-51.125,49.7083333333,1
Aunc,-54.11,53.38,OBIS, , ,1173413,1142.87522912,-54.125,53.375,1
Aunc,-53.37,50.52,OBIS, , ,1232715,2436.11789693,-53.375,50.5416666667,1
Aunc,-55.96,54.25,OBIS, , ,1155114,4639.15961526,-55.9583333333,54.2083333333,1
Aunc,-53.37,46.21,OBIS, , ,1330897,428.024015037,-53.375,46.2083333333,1
Aunc,-50.72,45.32,OBIS, , ,1353056,3279.1410042,-50.7083333333,45.2916666667,1
Aunc,-68.04108,41.71842,OBIS, , ,1446997,1121.36644613,-68.0416666667,41.7083333333,1
Aunc,-47.63,47.74,OBIS, , ,1296220,3540.78265758,-47.625,47.7083333333,1
Aunc,-64.62834,47.32042,OBIS, , ,1305527,3206.66626872,-64.625,47.2916666667,1
Aunc,-69.69,48.11,OBIS, , ,1286815,2155.25841431,-69.7083333333,48.125,1
Aunc,-64.67,43.68,OBIS, , ,1392963,4411.35460728,-64.7083333333,43.7083333333,1
Aunc,-53.3,52.38,OBIS, , ,1194102,794.729877814,-53.2916666667,52.375,1
Aunc,-58.31,47.51,OBIS, , ,1299899,3781.75701865,-58.2916666667,47.5416666667,1
Aunc,-52.31,49.76,OBIS, , ,1249634,3761.52751459,-52.2916666667,49.7916666667,1
Aunc,-49.07,46.15,OBIS, , ,1332941,3537.69180438,-49.0416666667,46.125,1
Aunc,-61.53333333,62.86666667,OBIS, , ,964329,1021.0866122,-61.5416666667,62.875,1
Aunc,-64.129,68.83,OBIS, , ,879473,4278.99955515,-64.125,68.7916666667,1
Aunc,-63.3,47.6,OBIS, , ,1297943,2849.30424067,-63.2916666667,47.625,1
Aunc,-50.39,46.07,OBIS, , ,1334926,3356.42906804,-50.375,46.0416666667,1
Aunc,-51.37,45.64,OBIS, , ,1344981,1712.14195006,-51.375,45.625,1
Aunc,-63.33666667,60.47833333,OBIS, , ,1005749,3067.96010817,-63.375,60.4583333333,1
Aunc,-57.19,55.73,OBIS, , ,1119429,2673.31533195,-57.2083333333,55.7083333333,1
Aunc,-62.25,49.58,OBIS, , ,1255217,5221.48861893,-62.2083333333,49.5416666667,1
Aunc,-61.84,48.96,OBIS, , ,1268359,2569.79852782,-61.875,48.9583333333,1
Aunc,-67.8595,49.1957,OBIS, , ,1262702,1802.7612575,-67.875,49.2083333333,1
Aunc,-62.58059,47.07259,OBIS, , ,1311308,4534.70258185,-62.5416666667,47.0416666667,1
Aunc,-62.04717,44.73434,OBIS, , ,1367223,2922.73150029,-62.0416666667,44.7083333333,1
Aunc,-65.25,49.93,OBIS, , ,1245682,4344.70590901,-65.2083333333,49.9583333333,1
Aunc,-51.01,46.83,OBIS, , ,1317211,4899.09474943,-51.0416666667,46.7916666667,1
Aunc,-52.88,52.11,OBIS, , ,1199253,1703.82120818,-52.875,52.125,1
Aunc,-61.49159,47.17325,OBIS, , ,1307473,4643.82243407,-61.4583333333,47.2083333333,1
Aunc,-50.33,46.79,OBIS, , ,1317220,2932.69674542,-50.2916666667,46.7916666667,1
Aunc,-69.166,48.5027,OBIS, , ,1277609,5286.6329749,-69.125,48.5416666667,1
Aunc,-59.92,57.43,OBIS, , ,1076730,3905.74643755,-59.9583333333,57.4583333333,1
Aunc,-64.14833333,64.51833333,OBIS, , ,939439,2832.21740241,-64.125,64.5416666667,1
Aunc,-54.46,46.0,OBIS, , ,1336886,4633.08850376,-54.4583333333,45.9583333333,1
Aunc,-62.02667,46.86458,OBIS, , ,1315163,1627.60224227,-62.0416666667,46.875,1
Aunc,-68.212,71.221,OBIS, , ,816579,1419.4442631,-68.2083333333,71.2083333333,1
Aunc,-63.21666667,63.96666667,OBIS, , ,947753,1014.74602728,-63.2083333333,63.9583333333,1
Aunc,-48.37,45.95,OBIS, , ,1336959,1004.09531071,-48.375,45.9583333333,1
Aunc,-68.45,59.91666667,OBIS, , ,1016158,4665.45271656,-68.4583333333,59.9583333333,1
Aunc,-66.02166667,60.705,OBIS, , ,1000919,1153.54291711,-66.0416666667,60.7083333333,1
Aunc,-57.66,50.31,OBIS, , ,1238151,3221.35049382,-57.625,50.2916666667,1
Aunc,-52.52,52.05,OBIS, , ,1200971,1751.98681733,-52.5416666667,52.0416666667,1
Aunc,-58.40837,67.53238,OBIS, , ,900473,1760.3639866,-58.375,67.5416666667,1
Aunc,-61.895,64.99166667,OBIS, , ,933921,3834.52295482,-61.875,64.9583333333,1
Aunc,-61.32,44.93,OBIS, , ,1361037,3861.96198295,-61.2916666667,44.9583333333,1
Aunc,-54.53,53.74,OBIS, , ,1166255,3607.64754236,-54.5416666667,53.7083333333,1
Aunc,-51.3,47.8,OBIS, , ,1294311,1117.26690108,-51.2916666667,47.7916666667,1
Aunc,-52.74,53.48,OBIS, , ,1171677,3199.52849589,-52.7083333333,53.4583333333,1
Aunc,-67.439,60.597,OBIS, , ,1002471,3294.61866308,-67.4583333333,60.625,1
Aunc,-60.83,58.9,OBIS, , ,1041494,3555.43984016,-60.7916666667,58.875,1
Aunc,-59.3,46.01667,OBIS, , ,1334819,2852.3538934,-59.2916666667,46.0416666667,1
Aunc,-48.32,47.97,OBIS, , ,1290658,2481.84927065,-48.2916666667,47.9583333333,1
Aunc,-69.74,47.89,OBIS, , ,1292343,2896.79210298,-69.7083333333,47.875,1
Aunc,-47.65,46.64,OBIS, , ,1321124,2538.76459053,-47.625,46.625,1
Aunc,-60.25684,46.67925,OBIS, , ,1319033,4189.12769158,-60.2916666667,46.7083333333,1
Aunc,-49.06,44.68,OBIS, , ,1367379,3467.74159878,-49.0416666667,44.7083333333,1
Aunc,-54.59,53.51,OBIS, , ,1169875,4220.07089092,-54.625,53.5416666667,1
Aunc,-54.7125,51.438889,OBIS, , ,1213086,2182.62149721,-54.7083333333,51.4583333333,1
Aunc,-64.866667,60.366667,OBIS, , ,1007401,1036.05381035,-64.875,60.375,1
Aunc,-49.42,45.47,OBIS, , ,1349021,3266.34986416,-49.4583333333,45.4583333333,1
Aunc,-51.69,46.27,OBIS, , ,1328929,2792.28038857,-51.7083333333,46.2916666667,1
Aunc,-55.48,54.32,OBIS, , ,1153195,3454.79767655,-55.4583333333,54.2916666667,1
Aunc,-60.08217,44.69867,OBIS, , ,1367247,3384.84362311,-60.0416666667,44.7083333333,1
Aunc,-58.43,50.4443,OBIS, , ,1234481,2546.79904491,-58.4583333333,50.4583333333,1
Aunc,-64.77075,47.98442,OBIS, , ,1290528,3294.30648567,-64.7916666667,47.9583333333,1
Aunc,-53.14,46.32,OBIS, , ,1328912,3354.74721033,-53.125,46.2916666667,1
Aunc,-77.30883,63.02862,OBIS, , ,961584,1693.90479336,-77.2916666667,63.0416666667,1
Aunc,-60.77034,45.11042,OBIS, , ,1356976,2332.69867144,-60.7916666667,45.125,1
Aunc,-17.93333244,72.41666412,OBIS, , ,777890,4725.36787115,-17.9583333333,72.375,1
Aunc,-50.35,45.68,OBIS, , ,1342981,3702.51626134,-50.375,45.7083333333,1
Aunc,-53.74,51.02,OBIS, , ,1222004,3277.93264276,-53.7083333333,51.0416666667,1
Aunc,-56.15,54.54,OBIS, , ,1147380,1628.67235867,-56.125,54.5416666667,1
Aunc,-61.07309,47.27292,OBIS, , ,1305570,3161.56008079,-61.0416666667,47.2916666667,1
Aunc,-69.218528,60.98371,OBIS, , ,996202,2881.08314973,-69.2083333333,60.9583333333,1
Aunc,-66.68333,45.01667,OBIS, , ,1358967,3405.81085299,-66.7083333333,45.0416666667,1
Aunc,-48.23,46.43,OBIS, , ,1325042,3562.5021379,-48.2083333333,46.4583333333,1
Aunc,-51.39,46.32,OBIS, , ,1328933,3354.74721033,-51.375,46.2916666667,1
Aunc,-53.1,50.9,OBIS, , ,1225547,3290.82585196,-53.125,50.875,1
Aunc,-56.26,46.49,OBIS, , ,1324945,4278.48789453,-56.2916666667,46.4583333333,1
Aunc,-62.11333333,64.50333333,OBIS, , ,939463,4310.16476884,-62.125,64.5416666667,1
Aunc,-61.60434,44.83467,OBIS, , ,1363090,4770.09051757,-61.625,44.875,1
Aunc,-55.56,54.56,OBIS, , ,1147387,2360.52467912,-55.5416666667,54.5416666667,1
Aunc,-50.31,48.25,OBIS, , ,1283248,4828.89981103,-50.2916666667,48.2916666667,1
Aunc,-73.475,63.14908,OBIS, , ,960341,2812.59730172,-73.4583333333,63.125,1
Aunc,-55.11,53.97,OBIS, , ,1160727,1629.5510831,-55.125,53.9583333333,1
Aunc,-60.36,57.23,OBIS, , ,1082849,2577.44647245,-60.375,57.2083333333,1
Aunc,-62.78,48.25,OBIS, , ,1283160,4713.39988567,-62.7916666667,48.2916666667,1
Aunc,-50.82,48.18,OBIS, , ,1285090,3789.81937051,-50.7916666667,48.2083333333,1
Aunc,-61.267,58.368,OBIS, , ,1053785,1640.58827402,-61.2916666667,58.375,1
Aunc,-55.34,51.37,OBIS, , ,1214873,2499.87129519,-55.375,51.375,1
Aunc,-63.08333333,62.47333333,OBIS, , ,970884,2723.37458932,-63.0416666667,62.4583333333,1
Aunc,-51.39,45.27,OBIS, , ,1353048,2680.19738666,-51.375,45.2916666667,1
Aunc,-61.14542,47.74325,OBIS, , ,1296103,4173.52215626,-61.125,47.7083333333,1
Aunc,-54.47,51.06,OBIS, , ,1221995,2197.52023278,-54.4583333333,51.0416666667,1
Aunc,-67.60578,61.98133,OBIS, , ,978841,2754.00151332,-67.625,61.9583333333,1
Aunc,-51.21,52.02,OBIS, , ,1200987,2413.51740756,-51.2083333333,52.0416666667,1
Aunc,-59.9,45.68,OBIS, , ,1342867,3702.51626134,-59.875,45.7083333333,1
Aunc,-60.6069,66.79318,OBIS, , ,910282,813.93468148,-60.625,66.7916666667,1
Aunc,-53.52,52.19,OBIS, , ,1197535,2521.12258283,-53.5416666667,52.2083333333,1
Aunc,-53.3,51.55,OBIS, , ,1211324,1092.6145302,-53.2916666667,51.5416666667,1
Aunc,-55.95,46.69,OBIS, , ,1319085,2135.35876222,-55.9583333333,46.7083333333,1
Aunc,-57.18,54.88,OBIS, , ,1139582,1901.95496238,-57.2083333333,54.875,1
Aunc,-51.05,51.85,OBIS, , ,1204400,2840.23874146,-51.0416666667,51.875,1
Aunc,-62.67,60.1,OBIS, , ,1012580,3507.49050011,-62.7083333333,60.125,1
Aunc,-50.97,49.08,OBIS, , ,1266573,4347.51353635,-50.9583333333,49.0416666667,1
Aunc,-63.5,46.0,OBIS, , ,1334783,5644.37457361,-63.5416666667,46.0416666667,1
Aunc,-53.82,46.39,OBIS, , ,1326935,2744.25008935,-53.7916666667,46.375,1
Aunc,-60.9,48.84,OBIS, , ,1270238,4302.90398865,-60.875,48.875,1
Aunc,-51.99,48.12,OBIS, , ,1286932,2422.20412992,-51.9583333333,48.125,1
Aunc,-51.63,50.28,OBIS, , ,1238210,1345.77297763,-51.625,50.2916666667,1
Aunc,-72.753,72.269,OBIS, , ,780470,2850.34172911,-72.7916666667,72.2916666667,1
Aunc,-49.24,48.29,OBIS, , ,1283261,2357.1203886,-49.2083333333,48.2916666667,1
Aunc,-57.6,55.29,OBIS, , ,1129568,1599.06188379,-57.625,55.2916666667,1
Aunc,-51.09,45.95,OBIS, , ,1336926,2867.18915219,-51.125,45.9583333333,1
Aunc,-53.35,53.48,OBIS, , ,1171669,2927.62957918,-53.375,53.4583333333,1
Aunc,-68.864527,61.705712,OBIS, , ,982938,626.326124731,-68.875,61.7083333333,1
Aunc,-50.59,45.94,OBIS, , ,1336932,3393.61186367,-50.625,45.9583333333,1
Aunc,-68.69,61.141,OBIS, , ,993114,2038.26523069,-68.7083333333,61.125,1
Aunc,-60.12,57.07,OBIS, , ,1086940,3169.77893996,-60.125,57.0416666667,1
Aunc,-60.322,59.328,OBIS, , ,1031494,4400.87654355,-60.2916666667,59.2916666667,1
Aunc,-63.3308,49.866,OBIS, , ,1247617,2986.01788732,-63.2916666667,49.875,1
Aunc,-53.56666565,69.25,OBIS, , ,869555,4751.85266772,-53.5416666667,69.2916666667,1
Aunc,-56.51,55.08,OBIS, , ,1135630,4722.84740192,-56.5416666667,55.0416666667,1
Aunc,-53.73,54.37,OBIS, , ,1151287,1514.09604315,-53.7083333333,54.375,1
Aunc,-61.18,59.25,OBIS, , ,1031483,4914.80940685,-61.2083333333,59.2916666667,1
Aunc,-51.48,48.43,OBIS, , ,1279556,3534.96508263,-51.4583333333,48.4583333333,1
Aunc,-60.58,49.61,OBIS, , ,1253348,3233.67498205,-60.5416666667,49.625,1
Aunc,-51.75,49.9,OBIS, , ,1247737,4086.30635417,-51.7083333333,49.875,1
Aunc,-52.54,50.2,OBIS, , ,1240090,934.547215111,-52.5416666667,50.2083333333,1
Aunc,-64.45,47.43333,OBIS, , ,1301729,2850.02433284,-64.4583333333,47.4583333333,1
Aunc,-51.93,48.32,OBIS, , ,1283228,3787.32626867,-51.9583333333,48.2916666667,1
Aunc,-50.61,49.57,OBIS, , ,1255338,3332.90573896,-50.625,49.5416666667,1
Aunc,-50.82,46.94,OBIS, , ,1313357,2967.55743233,-50.7916666667,46.9583333333,1
Aunc,-59.521,49.9475,OBIS, , ,1245750,1910.94656085,-59.5416666667,49.9583333333,1
Aunc,-59.791,58.005,OBIS, , ,1062122,4084.05221811,-59.7916666667,58.0416666667,1
Aunc,-55.33,50.85,OBIS, , ,1225521,3875.38017127,-55.2916666667,50.875,1
Aunc,-53.2,48.27,OBIS, , ,1283213,2487.36472657,-53.2083333333,48.2916666667,1
Aunc,-64.55,43.47,OBIS, , ,1399540,1461.12215202,-64.5416666667,43.4583333333,1
Aunc,-62.33,49.87,OBIS, , ,1247629,2811.15776869,-62.2916666667,49.875,1
Aunc,-68.23833333,61.07833333,OBIS, , ,994674,4395.27485291,-68.2083333333,61.0416666667,1
Aunc,-62.4517,49.0098,OBIS, , ,1266484,3576.94954263,-62.4583333333,49.0416666667,1
Aunc,-51.08,47.58,OBIS, , ,1299977,5146.51595925,-51.0416666667,47.5416666667,1
Aunc,-55.12,52.08,OBIS, , ,1200940,4279.0559859,-55.125,52.0416666667,1
Aunc,-52.7,50.41,OBIS, , ,1236347,3938.12148975,-52.7083333333,50.375,1
Aunc,-55.13,46.74,OBIS, , ,1319095,3540.93042705,-55.125,46.7083333333,1
Aunc,-60.1,65.49333333,OBIS, , ,927497,4070.77915013,-60.125,65.4583333333,1
Aunc,-50.15,45.82,OBIS, , ,1340976,3700.53024232,-50.125,45.7916666667,1
Aunc,-72.42166667,62.235,OBIS, , ,974797,3531.34933874,-72.4583333333,62.2083333333,1
Aunc,-48.76,45.59,OBIS, , ,1345012,4608.10732395,-48.7916666667,45.625,1
Aunc,-61.04,49.33,OBIS, , ,1260895,4264.99286339,-61.0416666667,49.2916666667,1
Aunc,-51.36,45.89,OBIS, , ,1338941,2033.59689169,-51.375,45.875,1
Aunc,-52.14,49.58,OBIS, , ,1255320,4399.39961298,-52.125,49.5416666667,1
Aunc,-59.00659,45.41167,OBIS, , ,1350928,4914.66267026,-59.0416666667,45.375,1
Aunc,-50.41,46.43,OBIS, , ,1325016,4141.57503136,-50.375,46.4583333333,1
Aunc,-50.55,46.71,OBIS, , ,1319148,663.619029601,-50.5416666667,46.7083333333,1
Aunc,-65.14,49.78,OBIS, , ,1249505,1688.3938763,-65.125,49.7916666667,1
Aunc,-49.41,47.97,OBIS, , ,1290645,2917.9040659,-49.375,47.9583333333,1
Aunc,-64.38884,47.15484,OBIS, , ,1309354,3479.58117382,-64.375,47.125,1
Aunc,-62.6423,50.165,OBIS, , ,1241886,4617.92443555,-62.625,50.125,1
Aunc,-52.85,48.54,OBIS, , ,1277705,1855.33096416,-52.875,48.5416666667,1
Aunc,-57.75,55.06,OBIS, , ,1135616,3355.19079573,-57.7083333333,55.0416666667,1
Aunc,-55.12,51.59,OBIS, , ,1209543,3909.471284,-55.125,51.625,1
Aunc,-53.84,53.11,OBIS, , ,1178587,2877.19723487,-53.875,53.125,1
Aunc,-65.66666667,62.65,OBIS, , ,968211,3511.82776859,-65.7083333333,62.625,1
Aunc,-57.81,50.45,OBIS, , ,1234489,1598.27854233,-57.7916666667,50.4583333333,1
Aunc,-52.58,48.71,OBIS, , ,1274008,2827.29492788,-52.5416666667,48.7083333333,1
Aunc,-53.45,54.14,OBIS, , ,1157032,1756.22690832,-53.4583333333,54.125,1
Aunc,-62.84367,47.97242,OBIS, , ,1290551,2815.47263638,-62.875,47.9583333333,1
Aunc,-58.95,65.0,OBIS, , ,932904,4662.1173355,-58.9583333333,65.0416666667,1
Aunc,-54.51,52.43,OBIS, , ,1192362,3817.92660868,-54.5416666667,52.4583333333,1
