Sps,decimalLon,decimalLat,Lon_dd,Lat_dd,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,RASTERVALU
Msco,-163.05405,70.14116, , ,848358,1863.09062415,-163.041666667,70.125,1
Msco,-162.7863,70.0373, , ,850625,528.35656522,-162.791666667,70.0416666667,1
Msco,-168.603,67.778185, , ,896523,1767.27680964,-168.625,67.7916666667,1
Msco,-167.9392,69.03027, , ,874110,1483.34361095,-167.958333333,69.0416666667,1
Msco,-166.91285,68.948515, , ,875787,1871.52075625,-166.875,68.9583333333,1
Msco,-166.4094,68.909565, , ,877453,4096.20925761,-166.375,68.875,1
Msco,-165.6375,71.019405, , ,821064,2524.93427092,-165.625,71.0416666667,1
Msco,-164.8846,70.772115, , ,828848,2209.76224703,-164.875,70.7916666667,1
Msco,-168.2356,67.899335, , ,895235,2946.15776503,-168.208333333,67.875,1
Msco,-164.50265,70.648165, , ,833813,2960.73480521,-164.541666667,70.625,1
Msco,-167.49825,68.12776, , ,891147,1688.56536611,-167.458333333,68.125,1
Msco,-168.89528,69.03186, , ,874099,1361.20055309,-168.875,69.0416666667,1
Msco,-52.702221,47.566944, , ,1299957,2847.78099517,-52.7083333333,47.5416666667,1
Msco,-55.889167,52.688612, , ,1187166,2394.48390722,-55.875,52.7083333333,1
Msco,11.434604,58.268103, , ,1056678,2970.97622722,11.4583333333,58.2916666667,1
Msco,14.013446,67.036594, , ,907693,1352.95355379,14.0416666667,67.0416666667,1
Msco,10.337947,59.521182, , ,1026506,3099.05503943,10.375,59.5416666667,1
Msco,10.874604,59.2017, , ,1034257,739.290798097,10.875,59.2083333333,1
Msco,-69.411052,48.319866, , ,1283130,4121.29668392,-69.375,48.2916666667,1
Msco,11.590342,57.93206, , ,1065074,3574.33217487,11.625,57.9583333333,1
Msco,14.61223,67.226503, , ,905508,2100.22163086,14.625,67.2083333333,1
Msco,-66.895285,45.051272, , ,1358965,1921.83641989,-66.875,45.0416666667,1
Msco,-68.809754,44.284459, , ,1377755,1650.95429466,-68.7916666667,44.2916666667,1
Msco,10.228101,59.051194, , ,1038262,1553.62132891,10.2083333333,59.0416666667,1
Msco,5.277926,60.464009, , ,1006563,985.644226391,5.29166666667,60.4583333333,1
Msco,28.252447,71.062575, , ,822716,2732.03380361,28.2916666667,71.0416666667,1
Msco,5.602092,58.982415, , ,1040262,2988.76252891,5.625,58.9583333333,1
Msco,9.260193,58.718084, , ,1046373,2122.86833756,9.29166666667,58.7083333333,1
Msco,5.965209,59.338898, , ,1030352,4040.77919759,5.95833333333,59.375,1
Msco,7.698257,63.125179, , ,961169,508.801601369,7.70833333333,63.125,1
Msco,8.677699,58.336262, , ,1054573,4672.69214985,8.70833333333,58.375,1
Msco,10.725534,63.437645, , ,956031,2460.62074588,10.7083333333,63.4583333333,1
Msco,6.56505,62.203265, , ,975641,1341.67443632,6.54166666667,62.2083333333,1
Msco,9.727003,63.761383, , ,950909,3499.17195586,9.70833333333,63.7916666667,1
Msco,14.70852,78.257635, , ,549247,3799.54823082,14.7083333333,78.2916666667,1
Msco,8.54818,63.804497, , ,950895,1465.8321626,8.54166666667,63.7916666667,1
Msco,11.28991,63.869357, , ,949681,634.954302274,11.2916666667,63.875,1
Msco,18.905458,69.632244, , ,862572,1433.2971161,18.875,69.625,1
Msco,7.363338,57.995742, , ,1065023,4223.23032781,7.375,57.9583333333,1
Msco,11.183819,59.189959, , ,1034261,2480.32324241,11.2083333333,59.2083333333,1
Msco,9.503637,58.922217, , ,1040273,4580.37492332,9.54166666667,58.9583333333,1
Msco,10.606561,59.794016, , ,1020808,1067.89389857,10.625,59.7916666667,1
Msco,5.547322,62.285032, , ,974300,795.563652942,5.54166666667,62.2916666667,1
Msco,4.89307,59.298134, , ,1032276,1256.70818817,4.875,59.2916666667,1
Msco,6.582504,58.100143, , ,1060803,3668.75624188,6.54166666667,58.125,1
Msco,8.963004,58.528232, , ,1050473,1520.97722842,8.95833333333,58.5416666667,1
Msco,6.283823,62.473702, , ,971631,1760.04612054,6.29166666667,62.4583333333,1
Msco,7.534521,62.581564, , ,970308,4461.90448513,7.54166666667,62.5416666667,1
Msco,13.554877,68.082449, , ,893632,4581.97132559,13.5416666667,68.0416666667,1
Msco,7.000418,58.021465, , ,1062901,3316.86693032,7.04166666667,58.0416666667,1
Msco,8.047135,58.135007, , ,1060810,1160.21113485,8.04166666667,58.125,1
Msco,-57.875981,49.517213, , ,1255269,2720.66342713,-57.875,49.5416666667,1
Msco,11.075931,58.88283, , ,1042319,2160.17575746,11.0416666667,58.875,1
Msco,-68.248,62.0743, , ,977499,4186.93612702,-68.2083333333,62.0416666667,1
Msco,-68.908837,60.850547, , ,997768,3287.09871432,-68.875,60.875,1
Msco,-69.680348,62.481622, , ,970835,2970.10367913,-69.7083333333,62.4583333333,1
Msco,-68.800428,59.700365, , ,1021813,1015.55318851,-68.7916666667,59.7083333333,1
Msco,-65.25942,60.21647, , ,1010800,2004.52766696,-65.2916666667,60.2083333333,1
Msco,-93.871,58.766, , ,1043276,2868.38996047,-93.875,58.7916666667,1
Msco,-69.218528,60.98371, , ,996202,2881.08314973,-69.2083333333,60.9583333333,1
Msco,-67.824,60.7533, , ,999341,4623.88677899,-67.7916666667,60.7916666667,1
Msco,-65.94148,61.5435, , ,985799,919.285704291,-65.9583333333,61.5416666667,1
Msco,-67.5963,61.9399, , ,978841,2547.38923638,-67.625,61.9583333333,1
Msco,-67.3416,60.6883, , ,1000903,2882.84239157,-67.375,60.7083333333,1
Msco,-65.5498,59.9859, , ,1016193,3104.65912706,-65.5416666667,59.9583333333,1
Msco,-76.83953,63.26553, , ,957730,3414.2028822,-76.875,63.2916666667,1
Msco,-94.214,58.804, , ,1043272,1412.34939711,-94.2083333333,58.7916666667,1
Msco,-68.51075,61.97526, , ,978830,2487.67450778,-68.5416666667,61.9583333333,1
Msco,-76.80387,63.75088, , ,950098,4586.32611417,-76.7916666667,63.7916666667,1
Msco,-66.2681,60.5092, , ,1004077,3841.98426266,-66.2916666667,60.5416666667,1
Msco,-69.6398,61.1289, , ,993103,908.303691297,-69.625,61.125,1
Msco,-73.475,63.14908, , ,960341,2812.59730172,-73.4583333333,63.125,1
Msco,-75.43247,62.53555, , ,969441,1495.61736513,-75.4583333333,62.5416666667,1
Msco,-77.7772,63.6105, , ,952587,1768.44390396,-77.7916666667,63.625,1
Msco,-75.58433,62.7508, , ,965495,5006.10543037,-75.625,62.7916666667,1
Msco,-68.7,63.766667, , ,950161,2816.95193759,-68.7083333333,63.7916666667,1
Msco,-74.3123,63.1942, , ,959039,1886.78282872,-74.2916666667,63.2083333333,1
Msco,-77.3088,63.0286, , ,961584,1695.04186223,-77.2916666667,63.0416666667,1
Msco,-76.1873,63.0995, , ,960308,3034.14360066,-76.2083333333,63.125,1
Msco,-74.9217,62.6971, , ,966811,2254.73565945,-74.9583333333,62.7083333333,1
Msco,-69.80675,62.13433, , ,976150,1304.04549867,-69.7916666667,62.125,1
Msco,-74.1781,62.728, , ,966820,2682.7759656,-74.2083333333,62.7083333333,1
Msco,-76.6403,62.6046, , ,968109,2405.55076572,-76.625,62.625,1
Msco,-76.4802,63.6582, , ,952600,3856.25445657,-76.4583333333,63.625,1
Msco,-75.58167,63.5375, , ,953884,2043.07075252,-75.5416666667,63.5416666667,1
Msco,-68.04378,59.60383, , ,1023720,2361.47394088,-68.0416666667,59.625,1
Msco,-68.7543,60.3937, , ,1007358,2930.54810363,-68.7916666667,60.375,1
Msco,-73.564,62.7242, , ,966828,2105.49387831,-73.5416666667,62.7083333333,1
Msco,-72.14578,62.13163, , ,976122,1312.08833969,-72.125,62.125,1
Msco,-70.57292,61.50037, , ,985744,4893.35635426,-70.5416666667,61.5416666667,1
Msco,-75.24697,62.97253, , ,962900,2519.14220801,-75.2083333333,62.9583333333,1
Msco,-66.98663,59.35642, , ,1029492,2621.71154631,-66.9583333333,59.375,1
Msco,-77.222,63.98853, , ,947673,3432.13791394,-77.2083333333,63.9583333333,1
Msco,-68.4813,61.6613, , ,984351,4224.49630962,-68.4583333333,61.625,1
Msco,-68.7609,60.0152, , ,1014312,3411.34189703,-68.7916666667,60.0416666667,1
Msco,-77.76867,63.81042, , ,950086,2377.92532896,-77.7916666667,63.7916666667,1
Msco,-77.9518,62.9738, , ,962867,1755.50515378,-77.9583333333,62.9583333333,1
Msco,-75.83567,64.0085, , ,946484,4167.41683579,-75.875,64.0416666667,1
Msco,-72.5167,62.2682, , ,973466,2918.94368009,-72.5416666667,62.2916666667,1
Msco,-76.5563,62.9944, , ,962884,4087.96117071,-76.5416666667,62.9583333333,1
Msco,-66.19217,60.07133, , ,1014343,3425.34128225,-66.2083333333,60.0416666667,1
Msco,-65.7455,59.765, , ,1019952,3631.10754576,-65.7083333333,59.7916666667,1
Msco,-67.4165,59.5945, , ,1023728,4127.32323924,-67.375,59.625,1
Msco,-68.31683,60.11217, , ,1012518,2000.18893765,-68.2916666667,60.125,1
Msco,-68.1997,60.6523, , ,1002462,3078.31703185,-68.2083333333,60.625,1
Msco,-66.83883,59.8045, , ,1019938,2483.42484794,-66.875,59.7916666667,1
Msco,-68.7252,62.2033, , ,974842,1041.74691656,-68.7083333333,62.2083333333,1
Msco,-82.0,62.95, , ,962819,2309.67640041,-81.9583333333,62.9583333333,1
Msco,-122.1972,69.8038, , ,857426,1420.02315548,-122.208333333,69.7916666667,1
Msco,-92.448306,57.107222, , ,1084699,2070.89743672,-92.4583333333,57.125,1
Msco,-60.61283,66.46483, , ,914694,905.11839031,-60.625,66.4583333333,1
Msco,-68.8752,70.9002, , ,827030,2811.65008066,-68.875,70.875,1
Msco,-78.9,52.975, , ,1181990,2502.32024321,-78.875,52.9583333333,1
Msco,-69.416667,62.75, , ,965567,5108.36591733,-69.4583333333,62.7916666667,1
Msco,-78.133333,62.366667, , ,972093,1023.99585575,-78.125,62.375,1
Msco,-65.916667,60.633333, , ,1002489,2462.44883532,-65.9583333333,60.625,1
Msco,-64.167222,63.318333, , ,957826,3617.29263671,-64.2083333333,63.2916666667,1
Msco,-64.866667,60.35, , ,1007401,2823.16937624,-64.875,60.375,1
Msco,-65.696667,61.403333, , ,988682,3218.27862947,-65.7083333333,61.375,1
Msco,-81.483333,69.333333, , ,867548,4751.15135913,-81.4583333333,69.375,1
Msco,-66.106667,61.395, , ,988677,2434.62493337,-66.125,61.375,1
Msco,-65.291667,61.265, , ,990147,2971.56612056,-65.2916666667,61.2916666667,1
Msco,-82.4556,74.5389, , ,693054,319.336616032,-82.4583333333,74.5416666667,1
Msco,-77.783333,55.283333, , ,1129532,1068.23483225,-77.7916666667,55.2916666667,1
Msco,-66.8119,68.4328, , ,885646,2966.4809893,-66.7916666667,68.4583333333,1
Msco,-81.4858,67.6328, , ,899167,1455.62612061,-81.4583333333,67.625,1
Msco,-124.0213,71.6833, , ,799947,2883.14666435,-124.041666667,71.7083333333,1
Msco,-73.6403,62.4528, , ,970788,1001.97199554,-73.625,62.4583333333,1
Msco,-114.9799,69.2749, , ,869109,2055.18765491,-114.958333333,69.2916666667,1
Msco,-65.741667,60.336667, , ,1007391,4650.48968559,-65.7083333333,60.375,1
Msco,-64.743333,63.318333, , ,957820,3451.84186922,-64.7083333333,63.2916666667,1
Msco,-64.879446,60.61082, , ,1002502,1598.61955109,-64.875,60.625,1
Msco,-81.466667,73.733333, , ,728021,2802.26328627,-81.4583333333,73.7083333333,1
Msco,-78.102778,58.441667, , ,1051683,2264.89487411,-78.125,58.4583333333,1
Msco,-81.45,74.025, , ,714222,1877.67273556,-81.4583333333,74.0416666667,1
Msco,-79.1,53.833333, , ,1162529,4920.77718158,-79.125,53.875,1
Msco,-105.116667,69.116667, , ,872579,986.918736278,-105.125,69.125,1
Msco,-78.561111,52.241667, , ,1197505,3939.89619898,-78.5416666667,52.2083333333,1
Msco,-79.75,74.833333, , ,679365,4807.00402752,-79.7083333333,74.875,1
Msco,-80.783333,51.85, , ,1204315,2840.24338277,-80.7916666667,51.875,1
Msco,-78.336,56.0, , ,1111191,5238.07082595,-78.375,56.0416666667,1
Msco,-66.916667,66.55, , ,913570,2071.4729164,-66.9583333333,66.5416666667,1
Msco,-90.9,65.916667, , ,920930,4783.3831304,-90.875,65.9583333333,1
Msco,-94.883333,74.7, , ,686015,961.976017919,-94.875,74.7083333333,1
Msco,-78.9,72.425, , ,774651,3813.84597916,-78.875,72.4583333333,1
Msco,-64.716667,62.925, , ,962988,3739.37483741,-64.7083333333,62.9583333333,1
Msco,-64.033333,67.55, , ,900407,995.026824467,-64.0416666667,67.5416666667,1
Msco,-77.741667,55.466667, , ,1125456,2303.65163394,-77.7083333333,55.4583333333,1
Msco,-94.6,71.766667, , ,797296,2922.91615473,-94.625,71.7916666667,1
Msco,-64.25,62.538889, , ,969545,2166.73127036,-64.2083333333,62.5416666667,1
Msco,-79.75,72.483333, , ,774641,3121.91259931,-79.7083333333,72.4583333333,1
Msco,-77.183333,55.666667, , ,1119382,4898.21190669,-77.2083333333,55.7083333333,1
Msco,-83.25,76.166667, , ,630534,4782.0197078,-83.2083333333,76.2083333333,1
Msco,-64.566667,60.433333, , ,1005735,3106.94976791,-64.5416666667,60.4583333333,1
Msco,-76.283333,56.25, , ,1105103,4668.08938811,-76.2916666667,56.2916666667,1
Msco,-82.166667,69.333333, , ,867539,4929.02276535,-82.2083333333,69.375,1
Msco,-67.8,63.358333, , ,956517,1904.04516337,-67.7916666667,63.375,1
Msco,-68.55,70.45, , ,839525,980.458414326,-68.5416666667,70.4583333333,1
Msco,-78.0,72.683333, , ,765899,3114.25473237,-77.9583333333,72.7083333333,1
Msco,-77.433333,55.525, , ,1123441,2436.18779169,-77.4583333333,55.5416666667,1
Msco,-129.416667,70.0, , ,850822,4912.67869068,-129.458333333,70.0416666667,1
Msco,-84.6,73.066667, , ,753645,2906.21156364,-84.625,73.0416666667,1
Msco,-66.5,62.433333, , ,970846,3520.20361452,-66.4583333333,62.4583333333,1
Msco,-106.083333,69.154167, , ,872568,3651.02170701,-106.041666667,69.125,1
Msco,-97.744722,68.654722, , ,882368,3630.54988331,-97.7083333333,68.625,1
Msco,-130.333333,69.82, , ,857356,3545.40116947,-130.291666667,69.7916666667,1
Msco,-67.0,63.166667, , ,959087,5096.13128038,-66.9583333333,63.2083333333,1
Msco,-124.754167,70.18, , ,846372,3464.74397049,-124.791666667,70.2083333333,1
Msco,-79.502778,54.405556, , ,1151231,4236.79681177,-79.5416666667,54.375,1
Msco,-66.583333,62.833333, , ,964270,5105.95031401,-66.5416666667,62.875,1
Msco,-65.583333,62.733333, , ,966893,3508.16518083,-65.5416666667,62.7083333333,1
Msco,-108.133333,68.115, , ,891256,1168.01292381,-108.125,68.125,1
Msco,-66.066667,62.933333, , ,962974,3061.98114886,-66.0416666667,62.9583333333,1
Msco,-64.666667,62.516667, , ,969539,3516.50310234,-64.7083333333,62.5416666667,1
Msco,-65.833333,62.233333, , ,974859,3529.95611398,-65.7916666667,62.2083333333,1
Msco,-125.2,71.966667, , ,791578,973.529112691,-125.208333333,71.9583333333,1
Msco,-83.15,64.116667, , ,945197,1531.83012333,-83.125,64.125,1
Msco,-77.583333,58.233333, , ,1057903,3708.01751461,-77.5416666667,58.2083333333,1
Msco,-78.75,56.25, , ,1105074,5309.28977174,-78.7083333333,56.2916666667,1
Msco,-76.366667,64.283333, , ,942855,1012.91311807,-76.375,64.2916666667,1
Msco,-128.316667,70.516667, , ,836697,2940.27503862,-128.291666667,70.5416666667,1
Msco,-125.675,69.426667, , ,865393,3766.50900758,-125.708333333,69.4583333333,1
Msco,-76.816667,57.416667, , ,1076697,4877.14908245,-76.7916666667,57.4583333333,1
Msco,-123.916667,70.298333, , ,844033,1735.96946462,-123.958333333,70.2916666667,1
Msco,-76.583333,57.116667, , ,1084875,2689.13147073,-76.5416666667,57.125,1
Msco,-63.816667,62.833333, , ,964302,4815.52592854,-63.7916666667,62.875,1
Msco,-68.8,63.633333, , ,952665,1016.63298099,-68.7916666667,63.625,1
Msco,-65.7175,62.5675, , ,969527,2917.60326661,-65.7083333333,62.5416666667,1
Msco,-67.833333,63.733333, , ,951407,3464.99242092,-67.7916666667,63.7083333333,1
Msco,-76.416667,69.383333, , ,867606,1883.6762801,-76.4583333333,69.375,1
Msco,-85.166667,73.166667, , ,747375,4840.75703882,-85.2083333333,73.2083333333,1
Msco,-93.5,72.75, , ,762799,4849.70050259,-93.4583333333,72.7916666667,1
Msco,-94.316667,72.725, , ,765797,2036.44190132,-94.2916666667,72.7083333333,1
Msco,-107.683333,68.333333, , ,886826,4760.22867798,-107.708333333,68.375,1
Msco,-90.7,63.416667, , ,955005,4663.07446945,-90.7083333333,63.4583333333,1
Msco,-76.7,56.316667, , ,1105098,2831.11305974,-76.7083333333,56.2916666667,1
Msco,-66.616667,61.966667, , ,978853,1026.49218809,-66.625,61.9583333333,1
Msco,-94.033333,61.116667, , ,992885,1031.50173156,-94.0416666667,61.125,1
Msco,-76.083333,56.116667, , ,1109158,2752.64531906,-76.0416666667,56.125,1
Msco,-69.666667,60.05, , ,1014301,2500.51921353,-69.7083333333,60.0416666667,1
Msco,-138.9,69.566667, , ,863367,2954.470467,-138.875,69.5416666667,1
Msco,-65.351389,59.501389, , ,1025663,4681.90163967,-65.375,59.5416666667,1
Msco,-65.716667,66.15, , ,919065,2813.0253267,-65.7083333333,66.125,1
Msco,-92.0,70.0, , ,851025,4912.68280502,-91.9583333333,70.0416666667,1
Msco,-66.35,58.833333, , ,1041456,4860.52105349,-66.375,58.875,1
Msco,-79.0,72.633333, , ,768855,1671.56819288,-78.9583333333,72.625,1
Msco,-77.2,58.0, , ,1062084,4666.80947399,-77.2083333333,58.0416666667,1
Msco,-68.9,58.866667, , ,1041426,1715.14964347,-68.875,58.875,1
Msco,-69.85,62.833333, , ,964258,4815.52144059,-69.875,62.875,1
Msco,-87.333333,63.566667, , ,953763,3472.20734437,-87.2916666667,63.5416666667,1
Msco,-65.683333,59.2, , ,1033408,1703.54597868,-65.7083333333,59.2083333333,1
Msco,-72.666667,63.983333, , ,947727,3454.29123159,-72.7083333333,63.9583333333,1
Msco,-108.916667,67.725, , ,897906,2562.51654427,-108.958333333,67.7083333333,1
Msco,-106.183333,68.366667, , ,886840,1386.48307436,-106.208333333,68.375,1
Msco,-114.7,68.766667, , ,879103,2808.87841403,-114.708333333,68.7916666667,1
Msco,-68.2,58.45, , ,1051686,1047.9890881,-68.2083333333,58.4583333333,1
Msco,-90.0,74.0, , ,714120,4823.51804392,-89.9583333333,74.0416666667,1
Msco,-78.783333,52.433333, , ,1192342,2839.05339851,-78.7916666667,52.4583333333,1
Msco,-67.0,59.033333, , ,1037390,2566.01354829,-66.9583333333,59.0416666667,1
Msco,-66.383333,66.204167, , ,917993,597.238012794,-66.375,66.2083333333,1
Msco,-71.966667,61.666667, , ,982901,4664.22354947,-71.9583333333,61.7083333333,1
Msco,-65.8,59.033333, , ,1037404,1044.37116864,-65.7916666667,59.0416666667,1
Msco,-66.183333,64.983333, , ,933869,3027.02595975,-66.2083333333,64.9583333333,1
Msco,-79.433333,54.766667, , ,1141513,3214.42994465,-79.4583333333,54.7916666667,1
Msco,-71.583333,61.566667, , ,985732,3559.26045091,-71.5416666667,61.5416666667,1
Msco,-106.325,69.405, , ,867341,3593.89008413,-106.291666667,69.375,1
Msco,-118.016667,72.883333, , ,759582,1241.00717484,-118.041666667,72.875,1
Msco,-76.7,56.95, , ,1088952,1057.48591829,-76.7083333333,56.9583333333,1
Msco,-108.243333,68.656667, , ,882259,3808.19733312,-108.208333333,68.625,1
Msco,-75.5,64.333333, , ,941685,5062.56147179,-75.4583333333,64.375,1
Msco,-69.0,59.416667, , ,1027541,5209.21578599,-68.9583333333,59.4583333333,1
Msco,-84.133333,63.45, , ,955071,1017.67416736,-84.125,63.4583333333,1
Msco,-77.866667,62.566667, , ,969412,2819.1837863,-77.875,62.5416666667,1
Msco,-107.75,67.133333, , ,905755,2032.72234626,-107.708333333,67.125,1
Msco,-77.4,62.533333, , ,969418,1587.01542409,-77.375,62.5416666667,1
Msco,-69.883333,60.816667, , ,999318,2822.3801943,-69.875,60.7916666667,1
Msco,-79.841667,56.0, , ,1111173,5083.63820784,-79.875,56.0416666667,1
Msco,-67.9,63.55, , ,953948,1551.84155142,-67.875,63.5416666667,1
Msco,-67.116667,66.433333, , ,914670,2812.5598656,-67.125,66.4583333333,1
Msco,-66.5,66.0, , ,920081,5015.98183726,-66.4583333333,66.0416666667,1
Msco,-82.0,63.6, , ,952548,3469.68115199,-81.9583333333,63.625,1
Msco,-89.0,64.0, , ,946369,5072.05366858,-88.9583333333,64.0416666667,1
Msco,-78.066667,56.466667, , ,1101057,1798.96582062,-78.0416666667,56.4583333333,1
Msco,-79.783333,54.6, , ,1145411,2834.51847146,-79.7916666667,54.625,1
Msco,-90.333333,73.85, , ,721093,3075.28190776,-90.2916666667,73.875,1
Msco,-88.0,64.0, , ,946379,5072.05366858,-87.9583333333,64.0416666667,1
Msco,-72.5,62.0, , ,977447,5130.58934146,-72.5416666667,62.0416666667,1
Msco,12.422254,56.862723, , ,1091813,2590.46288287,12.4583333333,56.875,1
Msco,5.252944,60.22554, , ,1011636,2878.01923404,5.29166666667,60.2083333333,1
Msco,-64.238129,44.32655, , ,1377790,4547.14804077,-64.2083333333,44.2916666667,1
Msco,16.537553,57.179092, , ,1083668,3265.89535856,16.5416666667,57.2083333333,1
Msco,17.093089,57.366805, , ,1079593,2125.84137649,17.125,57.375,1
Msco,-66.486009,49.135095, , ,1264591,2310.84879047,-66.4583333333,49.125,1
Msco,16.79833,58.0175, , ,1062962,2720.27909852,16.7916666667,58.0416666667,1
Msco,13.04163,55.35513, , ,1128309,2212.13305006,13.0416666667,55.375,1
Msco,14.32792,55.8832, , ,1116170,2445.79476605,14.2916666667,55.875,1
Msco,18.04802,58.92208, , ,1040298,4054.93970011,18.0416666667,58.9583333333,1
Msco,15.75945,56.01075, , ,1112081,3985.55363429,15.7916666667,56.0416666667,1
Msco,15.06613,56.13573, , ,1110020,1934.2679347,15.0416666667,56.125,1
Msco,12.18635,57.15923, , ,1085714,4037.58469321,12.2083333333,57.125,1
Msco,18.49268,56.70702, , ,1095884,2108.73786314,18.4583333333,56.7083333333,1
Msco,17.18833,61.47117, , ,988026,1784.27750252,17.2083333333,61.4583333333,1
Msco,19.51187,59.44293, , ,1028455,2408.55843025,19.5416666667,59.4583333333,1
Msco,12.86888,56.62147, , ,1097885,543.729416752,12.875,56.625,1
Msco,11.8286,58.27802, , ,1056682,2646.61612995,11.7916666667,58.2916666667,1
Msco,17.700764,62.452463, , ,971645,762.036973333,17.7083333333,62.4583333333,1
Msco,13.537602,66.669832, , ,912056,4297.32149064,13.5416666667,66.7083333333,1
Msco,33.067788,66.267895, , ,917612,2898.75882202,33.0416666667,66.2916666667,1
Msco,2.913096,51.278152, , ,1217321,3053.65258335,2.875,51.2916666667,1
Msco,2.802471,51.497784, , ,1213737,4452.9004354,2.79166666667,51.4583333333,1
Msco,4.09245,51.524445, , ,1211962,2961.88888544,4.125,51.5416666667,1
Msco,3.885727,51.745712, , ,1208425,4224.36117043,3.875,51.7083333333,1
Msco,-3.163333,58.81, , ,1044227,3013.42995906,-3.125,58.7916666667,1
Msco,-2.311375,57.693199, , ,1071213,2054.74192403,-2.29166666667,57.7083333333,1
Msco,5.129985,60.957489, , ,997065,286.000285271,5.125,60.9583333333,1
Msco,9.742633,55.524629, , ,1124233,2879.00433076,9.70833333333,55.5416666667,1
Msco,3.75,51.35, , ,1215542,4019.69977322,3.79166666667,51.375,1
Msco,4.75,53.0, , ,1180913,5414.70927394,4.79166666667,53.0416666667,1
Msco,5.9,53.4, , ,1174058,3241.63402615,5.875,53.375,1
Msco,14.608709,68.434657, , ,886354,2724.11395777,14.625,68.4583333333,1
Msco,5.104371,59.786355, , ,1020791,1300.81645267,5.125,59.7916666667,1
Msco,18.563578,70.032641, , ,851875,1308.24540581,18.5416666667,70.0416666667,1
Msco,16.598872,68.667586, , ,881714,4667.17161705,16.625,68.7083333333,1
Msco,-5.071167,55.755333, , ,1118035,4448.82387852,-5.04166666667,55.7916666667,1
Msco,-5.372,55.011, , ,1136224,3419.32319701,-5.375,55.0416666667,1
Msco,-1.775045,57.471673, , ,1077380,1789.43051438,-1.79166666667,57.4583333333,1
Msco,34.48649,66.537734, , ,914289,1325.99312955,34.4583333333,66.5416666667,1
Msco,-0.3518,54.24491, , ,1155706,4343.39360376,-0.375,54.2083333333,1
Msco,-1.548375,55.28328, , ,1130202,1026.36093407,-1.54166666667,55.2916666667,1
Msco,-9.07,53.15667, , ,1179125,4002.14381863,-9.04166666667,53.125,1
Msco,-4.126667,50.35667, , ,1236924,2042.40466424,-4.125,50.375,1
Msco,-1.431708,55.03325, , ,1136229,1943.11021924,-1.45833333333,55.0416666667,1
Msco,-1.615043,55.53331, , ,1124110,1122.85009062,-1.625,55.5416666667,1
Msco,1.298326,52.93508, , ,1182587,2626.18519586,1.29166666667,52.9583333333,1
Msco,1.613394,52.16702, , ,1198091,4664.99495849,1.625,52.2083333333,1
Msco,1.73779,52.91345, , ,1184312,4715.82432492,1.70833333333,52.875,1
Msco,-4.744424,54.12236, , ,1157575,2377.87902332,-4.70833333333,54.125,1
Msco,-5.682475,54.66809, , ,1144064,4780.10925448,-5.70833333333,54.7083333333,1
Msco,-9.871396,53.62729, , ,1168614,349.023228813,-9.875,53.625,1
Msco,-5.574164,54.39135, , ,1151831,2787.52979106,-5.54166666667,54.375,1
Msco,-3.82631,53.28721, , ,1175719,2362.91535947,-3.79166666667,53.2916666667,1
Msco,20.969068,69.925248, , ,854135,3713.86142016,20.9583333333,69.9583333333,1
Msco,-1.91958,49.68451, , ,1252134,3852.01735069,-1.95833333333,49.7083333333,1
Msco,-1.21333,49.53105, , ,1255925,1234.93527415,-1.20833333333,49.5416666667,1
Msco,5.565216,52.820101, , ,1186076,3540.42074444,5.54166666667,52.7916666667,1
Msco,5.209087,52.847061, , ,1184354,3109.56828357,5.20833333333,52.875,1
Msco,5.416741,52.62252, , ,1189522,2830.09476124,5.45833333333,52.625,1
Msco,4.459418,51.693997, , ,1208432,1596.84604514,4.45833333333,51.7083333333,1
Msco,-67.166062,44.879724, , ,1363053,3286.7050656,-67.125,44.875,1
Msco,-70.642334,42.685907, , ,1419353,2867.72263206,-70.625,42.7083333333,1
Msco,6.096614,58.908489, , ,1042296,4073.66472858,6.125,58.875,1
Msco,18.114483,69.159917, , ,873548,3917.39763926,18.125,69.125,1
Msco,19.05951,59.887493, , ,1018919,1713.38584485,19.0416666667,59.875,1
Msco,8.626413,56.88475, , ,1091779,1089.15010128,8.625,56.875,1
Msco,10.187459,54.458862, , ,1150043,1355.0397702,10.2083333333,54.4583333333,1
Msco,8.473463,55.129776, , ,1134350,1101.9037276,8.45833333333,55.125,1
Msco,-63.522643,44.497915, , ,1373528,4651.49802229,-63.5416666667,44.4583333333,1
Msco,-7.312067,55.385675, , ,1128132,1756.29993511,-7.29166666667,55.375,1
Msco,-9.110325,51.531413, , ,1211852,1529.12514847,-9.125,51.5416666667,1
Msco,-8.82985,54.661446, , ,1146003,4747.27750489,-8.79166666667,54.625,1
Msco,-5.996605,53.493871, , ,1172197,4701.12456053,-5.95833333333,53.4583333333,1
Msco,-9.835811,51.779047, , ,1206600,3047.06752629,-9.875,51.7916666667,1
Msco,-8.740124,54.274231, , ,1153756,2837.9037662,-8.70833333333,54.2916666667,1
Msco,-9.059063,54.285722, , ,1153752,1311.96271463,-9.04166666667,54.2916666667,1
Msco,-7.972299,55.222044, , ,1132189,1766.35684072,-7.95833333333,55.2083333333,1
Msco,-7.880177,51.878403, , ,1204897,520.069534962,-7.875,51.875,1
